condition,trial,host_write_us,host_recv_us,dev_rise_us,n_events,overflow
idle,554,13538056.155,13540288.150,14625300,1,false
idle,555,13558471.717,13560787.791,14645696,1,false
idle,556,13578973.970,13581409.018,14666196,1,false
idle,557,13599597.008,13601871.536,14686784,1,false
idle,558,13620072.916,13622335.207,14707236,1,false
idle,559,13640534.190,13642786.845,14727680,1,false
idle,560,13661038.774,13663238.924,14748160,1,false
idle,561,13681489.954,13683711.400,14768596,1,false
idle,562,13701925.546,13704223.109,14789080,1,false
idle,563,13722442.359,13724695.636,14809508,1,false
idle,564,13742923.588,13745175.195,14830044,1,false
idle,565,13763373.123,13765645.119,14850396,1,false
idle,566,13783860.827,13786121.059,14870872,1,false
idle,567,13804341.940,13806617.012,14891320,1,false
idle,568,13825151.430,13827115.954,14912112,1,false
idle,569,13845390.070,13847598.071,14932336,1,false
idle,570,13865831.240,13868117.157,14952756,1,false
idle,571,13886365.551,13889390.932,14973268,1,false
idle,572,13906663.201,13909223.701,14993540,1,false
idle,573,13927469.690,13929514.347,15014336,1,false
idle,574,13947823.240,13949955.324,15034668,1,false
idle,575,13968180.191,13970375.912,15055000,1,false
idle,576,13988635.288,13990882.227,15075440,1,false
idle,577,14009192.940,14011392.964,15095976,1,false
idle,578,14029640.910,14031934.734,15116400,1,false
idle,579,14050163.680,14052361.597,15136908,1,false
idle,580,14070897.325,14073358.862,15157636,1,false
idle,581,14091837.096,14093953.694,15178540,1,false
idle,582,14112524.375,14114204.540,15199200,1,false
idle,583,14133589.609,14138500.359,15220244,1,false
idle,584,14153859.358,14158862.182,15240512,1,false
idle,585,14174070.054,14179323.627,15260696,1,false
idle,586,14194602.732,14199570.549,15281208,1,false
idle,587,14214726.851,14216055.707,15301316,1,false
idle,588,14235199.257,14236468.467,15321760,1,false
idle,589,14255607.747,14257056.915,15342156,1,false
idle,590,14276230.426,14277532.647,15362748,1,false
idle,591,14296679.943,14298006.256,15383180,1,false
idle,592,14317146.867,14318446.200,15403628,1,false
idle,593,14337657.447,14339039.363,15424116,1,false
idle,594,14358242.129,14359568.682,15444684,1,false
idle,595,14378776.288,14379933.277,15465196,1,false
idle,596,14399108.890,14400508.240,15485516,1,false
idle,597,14419781.115,14425471.951,15506160,1,false
idle,598,14439947.157,14442078.465,15526360,1,false
idle,599,14460343.687,14461955.434,15546680,1,false
idle,600,14481156.804,14482348.901,15567476,1,false
idle,601,14501539.053,14502855.977,15587844,1,false
idle,602,14522023.740,14523335.059,15608304,1,false
idle,603,14542567.084,14543937.564,15628824,1,false
idle,604,14563195.254,14568450.779,15649440,1,false
idle,605,14583652.324,14588851.301,15669876,1,false
idle,606,14604045.302,14605434.395,15690244,1,false
idle,607,14624758.250,14629949.053,15710936,1,false
idle,608,14645141.101,14650383.829,15731296,1,false
idle,609,14665580.511,14671414.536,15751720,1,false
idle,610,14685643.863,14687920.737,15771768,1,false
idle,611,14706408.274,14707799.031,15792504,1,false
idle,612,14727016.977,14732314.564,15813096,1,false
idle,613,14747494.640,14752759.883,15833552,1,false
idle,614,14767957.451,14773335.382,15854032,1,false
idle,615,14788541.135,14793782.718,15874560,1,false
idle,616,14809257.548,14814558.401,15895252,1,false
idle,617,14830208.262,14835036.531,15916184,1,false
idle,618,14850466.184,14855588.377,15936428,1,false
idle,619,14870896.957,14876074.560,15956848,1,false
idle,620,14891553.935,14896187.655,15977476,1,false
idle,621,14911649.127,14916869.623,15997552,1,false
idle,622,14932127.587,14937131.409,16018000,1,false
idle,623,14952349.803,14957592.484,16038208,1,false
idle,624,14973147.230,14978128.008,16058984,1,false
idle,625,14993349.635,14998497.468,16079168,1,false
idle,626,15013685.475,15018979.076,16099484,1,false
idle,627,15034173.229,15039478.401,16119952,1,false
idle,628,15054685.178,15059946.349,16140448,1,false
idle,629,15075191.535,15080768.480,16160932,1,false
idle,630,15096121.208,15101381.614,16181844,1,false
idle,631,15116854.707,15121969.550,16202552,1,false
idle,632,15137276.595,15142266.675,16222960,1,false
idle,633,15157863.261,15162745.978,16243520,1,false
idle,634,15178002.308,15183400.091,16263644,1,false
idle,635,15198835.495,15203420.717,16284456,1,false
idle,636,15219682.177,15223728.908,16305280,1,false
idle,637,15239977.878,15244391.594,16325568,1,false
idle,638,15260868.177,15265147.790,16346424,1,false
idle,639,15281678.919,15285460.928,16367216,1,false
idle,640,15301764.045,15306116.813,16387280,1,false
idle,641,15322575.868,15326153.668,16408068,1,false
idle,642,15343359.133,15346697.939,16428840,1,false
idle,643,15363868.644,15366927.397,16449332,1,false
idle,644,15384088.597,15387438.670,16469524,1,false
idle,645,15404623.164,15408063.830,16490044,1,false
idle,646,15425330.900,15428534.524,16510724,1,false
idle,647,15445737.884,15449026.792,16531112,1,false
idle,648,15466213.602,15469547.896,16551564,1,false
idle,649,15486704.942,15489867.310,16572040,1,false
idle,650,15506998.287,15510287.388,16592316,1,false
idle,651,15527428.178,15530762.181,16612724,1,false
idle,652,15547983.001,15551221.168,16633268,1,false
idle,653,15568421.071,15571781.710,16653680,1,false
idle,654,15588967.281,15592275.250,16674220,1,false
idle,655,15609459.936,15612820.880,16694672,1,false
idle,656,15630027.585,15633447.005,16715224,1,false
idle,657,15650623.688,15653792.831,16735800,1,false
idle,658,15671363.914,15674690.257,16756516,1,false
idle,659,15691969.107,15694787.500,16777120,1,false
idle,660,15712972.406,15715104.818,16798104,1,false
idle,661,15733262.364,15735566.433,16818360,1,false
idle,662,15753712.835,15756283.960,16838792,1,false
idle,663,15774491.627,15777402.711,16859544,1,false
idle,664,15794873.774,15797725.924,16879908,1,false
idle,665,15815170.743,15818094.134,16900184,1,false
idle,666,15835342.905,15838578.749,16920312,1,false
idle,667,15856106.751,15859420.196,16941088,1,false
idle,668,15876922.231,15879590.776,16961940,1,false
idle,669,15897113.347,15900184.123,16982048,1,false
idle,670,15917764.350,15920163.530,17002672,1,false
idle,671,15938472.129,15940627.699,17023368,1,false
idle,672,15958820.558,15961083.311,17043696,1,false
idle,673,15979373.341,15981649.007,17064228,1,false
idle,674,15999840.005,16002084.110,17084676,1,false
idle,675,16020249.272,16022485.657,17105068,1,false
idle,676,16040693.396,16043022.383,17125488,1,false
idle,677,16061231.833,16063485.568,17146000,1,false
idle,678,16081673.955,16083958.290,17166424,1,false
idle,679,16102165.559,16104475.555,17186904,1,false
idle,680,16122700.551,16124917.571,17207412,1,false
idle,681,16143155.230,16145328.197,17227848,1,false
idle,682,16163523.190,16165903.484,17248196,1,false
idle,683,16184177.504,16186379.284,17268828,1,false
idle,684,16204586.526,16206798.057,17289224,1,false
idle,685,16224989.653,16227317.603,17309612,1,false
idle,686,16245521.602,16247734.213,17330120,1,false
idle,687,16266047.442,16268322.890,17350616,1,false
idle,688,16286545.563,16288647.824,17371096,1,false
idle,689,16306905.242,16309248.479,17391444,1,false
idle,690,16327449.240,16329699.054,17411960,1,false
idle,691,16347912.847,16350202.962,17432412,1,false
idle,692,16368438.215,16370689.937,17452916,1,false
idle,693,16388880.030,16391135.679,17473340,1,false
idle,694,16409641.089,16411656.209,17494072,1,false
idle,695,16429884.510,16432106.756,17514292,1,false
idle,696,16450623.485,16452582.138,17535020,1,false
idle,697,16470823.439,16473033.307,17555192,1,false
idle,698,16491254.959,16493568.632,17575608,1,false
idle,699,16511799.034,16514062.081,17596136,1,false
idle,700,16532280.152,16534482.647,17616596,1,false
idle,701,16552704.938,16555054.023,17637000,1,false
idle,702,16573283.860,16575474.554,17657560,1,false
idle,703,16593696.170,16596000.799,17677948,1,false
idle,704,16614241.256,16616795.141,17698476,1,false
idle,705,16635337.580,16636935.957,17719528,1,false
idle,706,16656181.935,16661343.377,17740376,1,false
idle,707,16676584.670,16681792.010,17760760,1,false
idle,708,16697008.072,16698253.681,17781164,1,false
idle,709,16717449.049,16718742.706,17801580,1,false
idle,710,16737949.921,16739250.668,17822096,1,false
idle,711,16758470.190,16759619.650,17842568,1,false
idle,712,16779097.089,16784691.244,17863164,1,false
idle,713,16800336.466,16804954.686,17884368,1,false
idle,714,16820405.429,16825324.027,17904440,1,false
idle,715,16840472.456,16846153.439,17924484,1,false
idle,716,16861357.449,16866352.607,17945348,1,false
idle,717,16881961.388,16886747.327,17965952,1,false
idle,718,16902967.435,16907372.055,17986940,1,false
idle,719,16923617.297,16928010.095,18007552,1,false
idle,720,16944594.969,16948501.964,18028504,1,false
idle,721,16965060.459,16968771.260,18048948,1,false
idle,722,16985170.057,16989124.697,18069036,1,false
idle,723,17005401.140,17009621.739,18089252,1,false
idle,724,17025938.142,17030126.348,18109816,1,false
idle,725,17046633.298,17050639.482,18130444,1,false
idle,726,17066880.419,17071470.678,18150676,1,false
idle,727,17087909.511,17092078.431,18171684,1,false
idle,728,17108391.900,17112359.636,18192144,1,false
idle,729,17128810.059,17132878.290,18212540,1,false
idle,730,17149196.817,17153208.301,18232904,1,false
idle,731,17169499.459,17173444.954,18253192,1,false
idle,732,17189727.362,17194364.708,18273408,1,false
idle,733,17209793.171,17214780.869,18293440,1,false
idle,734,17230342.909,17235207.157,18313956,1,false
idle,735,17250611.872,17255911.644,18334224,1,false
idle,736,17271402.530,17275879.289,18354988,1,false
idle,737,17292098.385,17296369.664,18375668,1,false
idle,738,17312545.466,17316770.936,18396096,1,false
idle,739,17333029.290,17337247.580,18416560,1,false
idle,740,17353487.990,17357706.349,18437000,1,false
idle,741,17373890.699,17378355.631,18457388,1,false
idle,742,17394672.005,17399407.508,18478140,1,false
idle,743,17415655.415,17419226.087,18499100,1,false
idle,744,17436562.925,17439683.653,18519988,1,false
idle,745,17456859.451,17460085.276,18540272,1,false
idle,746,17477242.272,17480566.261,18560632,1,false
idle,747,17498002.301,17501500.892,18581368,1,false
idle,748,17518942.752,17522104.414,18602332,1,false
idle,749,17539568.354,17542437.912,18622896,1,false
idle,750,17559622.302,17562888.220,18642932,1,false
idle,751,17580161.494,17583036.328,18663448,1,false
idle,752,17600171.830,17603461.710,18683440,1,false
idle,753,17620653.457,17623989.639,18703900,1,false
idle,754,17641197.545,17644501.926,18724432,1,false
idle,755,17661686.110,17665003.178,18744896,1,false
idle,756,17682189.802,17685426.881,18765380,1,false
idle,757,17702625.328,17705851.400,18785792,1,false
idle,758,17723042.937,17726355.808,18806188,1,false
idle,759,17743541.990,17747403.655,18826676,1,false
idle,760,17763791.979,17767908.357,18846896,1,false
idle,761,17784418.908,17788260.829,18867508,1,false
idle,762,17804775.227,17808735.294,18887840,1,false
idle,763,17825331.356,17829119.099,18908360,1,false
idle,764,17845616.488,17849921.669,18928648,1,false
idle,765,17866229.790,17870096.670,18949232,1,false
idle,766,17886508.484,17890542.434,18969500,1,false
idle,767,17907022.911,17911323.769,18989988,1,false
idle,768,17927858.626,17931251.130,19010812,1,false
idle,769,17948764.637,17951823.887,19031692,1,false
idle,770,17969059.756,17972073.947,19051968,1,false
idle,771,17989513.398,17992996.106,19072400,1,false
idle,772,18010539.152,18013530.547,19093408,1,false
idle,773,18031048.361,18034090.184,19113900,1,false
idle,774,18051580.163,18054467.551,19134408,1,false
idle,775,18071868.054,18074823.956,19154680,1,false
idle,776,18092285.258,18095382.150,19175076,1,false
idle,777,18112613.278,18115858.932,19195384,1,false
idle,778,18133240.457,18136124.732,19215992,1,false
idle,779,18153242.713,18156484.393,19235976,1,false
idle,780,18173678.836,18176864.000,19256392,1,false
idle,781,18194066.216,18197345.669,19276756,1,false
idle,782,18214528.446,18217730.673,19297196,1,false
idle,783,18234880.875,18238234.321,19317524,1,false
idle,784,18255756.332,18258780.089,19338380,1,false
idle,785,18275979.963,18279229.095,19358588,1,false
idle,786,18296422.154,18299724.429,19379012,1,false
idle,787,18316905.895,18320213.811,19399472,1,false
idle,788,18337421.302,18340649.196,19419972,1,false
idle,789,18357865.729,18361254.422,19440388,1,false
idle,790,18378464.468,18382156.053,19460968,1,false
idle,791,18399370.506,18402118.041,19481856,1,false
idle,792,18420317.342,18422601.416,19502776,1,false
idle,793,18440792.912,18443047.860,19523236,1,false
idle,794,18461244.861,18463544.562,19543672,1,false
idle,795,18481742.937,18483955.971,19564148,1,false
idle,796,18502149.967,18504514.349,19584540,1,false
idle,797,18522699.693,18524908.169,19605060,1,false
idle,798,18543102.274,18545401.501,19625452,1,false
idle,799,18563572.653,18565855.052,19645896,1,false
idle,800,18584034.830,18586400.425,19666340,1,false
idle,801,18604544.367,18606806.223,19686836,1,false
idle,802,18624959.445,18627343.419,19707248,1,false
idle,803,18645503.004,18647784.552,19727744,1,false
idle,804,18665969.696,18668263.713,19748204,1,false
idle,805,18686410.180,18688748.496,19768616,1,false
idle,806,18706899.991,18709217.436,19789088,1,false
idle,807,18727379.701,18729795.920,19809548,1,false
idle,808,18747981.544,18750393.992,19830136,1,false
idle,809,18768609.644,18770655.997,19850736,1,false
idle,810,18788899.192,18791124.686,19871008,1,false
idle,811,18809328.948,18811545.585,19891404,1,false
idle,812,18829712.217,18832050.075,19911780,1,false
idle,813,18850204.031,18852677.677,19932252,1,false
idle,814,18870830.681,18873110.266,19952852,1,false
idle,815,18891254.716,18893583.506,19973264,1,false
idle,816,18911794.225,18914141.002,19993776,1,false
idle,817,18932348.252,18934650.093,20014316,1,false
idle,818,18952839.739,18955165.055,20034780,1,false
idle,819,18973353.807,18975658.783,20055276,1,false
idle,820,18993851.820,18996082.539,20075756,1,false
idle,821,19014295.450,19016916.234,20096180,1,false
idle,822,19035397.724,19037116.046,20117260,1,false
idle,823,19056340.912,19061609.401,20138188,1,false
idle,824,19076800.418,19082064.261,20158632,1,false
idle,825,19097253.489,19102537.116,20179060,1,false
idle,826,19117731.452,19123024.965,20199516,1,false
idle,827,19138543.983,19143478.787,20220304,1,false
idle,828,19158576.910,19159758.541,20240316,1,false
idle,829,19178938.560,19180462.633,20260704,1,false
idle,830,19199632.890,19204965.620,20281332,1,false
idle,831,19220127.737,19225298.396,20301808,1,false
idle,832,19240447.235,19241744.470,20322108,1,false
idle,833,19261264.573,19266416.801,20342908,1,false
idle,834,19281603.835,19286778.399,20363228,1,false
idle,835,19301978.180,19303193.699,20383588,1,false
idle,836,19322361.048,19323686.976,20403948,1,false
idle,837,19342880.816,19344170.304,20424452,1,false
idle,838,19363412.631,19364467.176,20444956,1,false
idle,839,19383614.216,19385083.958,20465140,1,false
idle,840,19404383.664,19405605.720,20485888,1,false
idle,841,19424809.990,19425978.306,20506288,1,false
idle,842,19445192.359,19446677.266,20526656,1,false
idle,843,19465875.990,19471143.351,20547316,1,false
idle,844,19486457.385,19491598.708,20567876,1,false
idle,845,19506832.035,19512102.051,20588232,1,false
idle,846,19527303.489,19532537.344,20608688,1,false
idle,847,19547721.853,19548956.909,20629088,1,false
idle,848,19568154.152,19569425.177,20649500,1,false
idle,849,19588627.788,19589989.611,20669952,1,false
idle,850,19609208.807,19614384.097,20690516,1,false
idle,851,19629559.032,19630762.599,20710844,1,false
idle,852,19649955.479,19651286.610,20731236,1,false
idle,853,19670795.997,19676328.746,20752040,1,false
idle,854,19691623.507,19696893.870,20772844,1,false
idle,855,19712393.508,19717261.913,20793596,1,false
idle,856,19732659.767,19737951.086,20813852,1,false
idle,857,19753251.669,19758287.765,20834412,1,false
idle,858,19773885.162,19778795.838,20855032,1,false
idle,859,19794393.931,19799403.765,20875520,1,false
idle,860,19814696.043,19819842.544,20895796,1,false
idle,861,19835299.832,19840153.709,20916380,1,false
idle,862,19855692.968,19860348.277,20936740,1,false
idle,863,19876542.303,19881105.278,20957588,1,false
idle,864,19897622.942,19901533.603,20978644,1,false
idle,865,19917939.404,19922097.529,20998976,1,false
idle,866,19938577.331,19942600.060,21019560,1,false
idle,867,19959166.604,19963406.012,21040124,1,false
idle,868,19980026.541,19983591.354,21060964,1,false
idle,869,20000961.341,20003720.316,21081896,1,false
idle,870,20021116.883,20024472.752,21102020,1,false
idle,871,20041751.468,20044975.573,21122632,1,false
idle,872,20062532.601,20065500.219,21143396,1,false
idle,873,20083106.682,20085952.552,21163940,1,false
idle,874,20103368.460,20106271.267,21184184,1,false
idle,875,20123863.106,20127365.505,21204664,1,false
idle,876,20144801.976,20147399.538,21225580,1,false
idle,877,20165897.327,20168105.421,21246656,1,false
idle,878,20186545.625,20188349.184,21267280,1,false
idle,879,20207661.797,20212314.158,21288380,1,false
idle,880,20228488.422,20232801.235,21309188,1,false
idle,881,20248971.220,20253258.436,21329652,1,false
idle,882,20269410.302,20273835.729,21350068,1,false
idle,883,20289982.479,20294276.782,21370620,1,false
idle,884,20310552.031,20314956.102,21391168,1,false
idle,885,20331192.541,20335397.703,21411784,1,false
idle,886,20351875.063,20356251.253,21432452,1,false
idle,887,20372474.645,20376445.503,21453028,1,false
